ClusterID,Product 
189,"Will be on Hannity tonight. Rebroadcast of town hall from Pittsburgh, PA. 8:00pm on FOX. Enjoy! #Trump2016 https://t.co/ZhaxXnAohm"
189,Will be interviewed by @SeanHannity on @FoxNews tonight at 10pm from Pennsylvania. Enjoy! #Trump2016 https://t.co/8IJ40zKS90
190,"""@RoniSeale: @realDonaldTrump  @foxandfriends #GoTrump #GOP #VoteTrump #MakeAmericaGreatAgain #Trump2016"""
190,"""@TheWTFTahoe: @realDonaldTrump will #MakeAmericaGreatAgain"""
190,"""@Ollie_621: @FoxNews @realDonaldTrump I think its more like 64%. #VoteTrumpNY__ #MakeAmericaGreatAgain!"
191,The people of Colorado had their vote taken away from them by the phony politicians. Biggest story in politics. This will not be allowed!
191,Biggest story in politics is now happening in the great State of Colorado where over one million people have been precluded from voting!
192,#Trump2016 #MakeAmericaGreatAgain https://t.co/vfUwGIGjN4
192,Missouri just confirmed #Trump2016 as the official winner- with an additional 12 delegates. #MakeAmericaGreatAgain https://t.co/AVTkCAne5w
193,Thank you for your support! Together we can #MakeAmericaGreatAgain! #Trump2016 https://t.co/qni36GI6fV
193,Great new poll numbers! Thank you for your support! #Trump2016 https://t.co/vmrsOnsMRo
193,"WOW, great new poll- New York! Thank you for your support! #Trump2016
#NewYorkValues https://t.co/kuvCXJXjcr https://t.co/WSVmdI8vfZ"
193,"Thank you for your support! #MakeAmericaGreatAgain #Trump2016
https://t.co/yohiKUsL3V"
194,"""@ZacharySmitty: @realDonaldTrump I just listened to this speech and loved it!"""
194,"""@WVTTS1017: @realDonaldTrump just listened to you on fox. I love you so much.""  Thank you!"
195,"""@getreal1234: @realDonaldTrump @Kids123Nicholas @gqforbes @RepTomMarino lets go Pa he has my vote Go Trump"""
195,"""@Kids123Nicholas: @gqforbes  @RepTomMarino @realDonaldTrump.Lets get it done Philadelphia Pa.Make Trump your pick for president now."
196,"""@jenilynn1001: @FallonTonight @realDonaldTrump #Trump2016 #MakeAmericaGreatAgain"""
196,"""@DoDFiredawg78: @realDonaldTrump Virginians stand with you sir! #MakeAmericaGreatAgain #Trump2016 #TrumpForPresident"""
196,"""@jlopez05391: @realDonaldTrump Rochester loves you! See you tomorrow! #MakeAmericaGreatAgain #Trump2016 #TrumpTrain"" A big crowd!"
196,"""@khoges34: #MakeAmericaGreatAgain #Trump2016 @realDonaldTrump"""
196,"""@Oliviaand24: @realDonaldTrump TrumpOn America needs you in office Now! #MakeAmericaGreatAgain #Trump2016"""
197,"""@erintighe_: @realDonaldTrump your the only person who really wants to save America"""
197,"""@governor_savage: @realDonaldTrump is the only person who can save us from this corrupt political mess. #MakeAmericaGreatAgain"""
197,"""@Women4Trump: @mauigirl56 @realDonaldTrump  We shall see. All I know is The Donald is the only one who can #MakeAmericaGreatAgain!!!!!"""
197,"""@beck_coulter @realDonaldTrump Trump is the ONLY person capable of fixing this corrupt, bankrupt, divided country! #MakeAmericaGreatAgain"""
198,"""@gene70: @realDonaldTrump The Real Person Of The Year! https://t.co/3yFUZALNVn""  Wow!"
198,"""@gene70: @realDonaldTrump Fugedaboudit!!! The woman in New York love Donald Trump!!! https://t.co/ZcfT90hGEX"""
199,"""@lilrachiepoo: @realDonaldTrump Thank you, Mr. Trump, for your personal and financial sacrifices in this journey to #MAKEAMERICAGREATAGAIN"""
199,"""@SaijoSaijo75: @realDonaldTrump thank you for your personal and financial sacrifices to make america great again!"""
200,"""@glozee1: Great interview with @PaulManafort on @CNN regarding @realDonaldTrump path to victory #NewDay #MakeAmericaGreatAgain @DanScavino"""
200,"""@Nay_2xTimes: Great interview on #NewDay @realDonaldTrump #MakeAmericaGreatAgain"""
200,"""@CFT1: .@realDonaldTrump Great interview on @CNN @donlemon @CNNTonight #MakeAmericaGreatAgain #Trump2016 #TRUMP"""
201,"""@XGNRaging: @realDonaldTrump I hope you become president!"
201,"""@leftfootjustice: If @realDonaldTrump becomes @POTUS we will finally have a @WWE Hall of Famer as President."""
201,"""@iamDaveK: @realDonaldTrump first WWE Hall of Famer to become president?"""
202,Thank you! #Trump2016 #WIPrimary https://t.co/alx0AY6E8J
202,"Still time to get out and VOTE!
#WIPrimary #Trump2016 #MAGA
https://t.co/HjnGrR25Vf"
203,RT @EricTrump: #Arizona: We made it easy to find your polling location for todays primary! Simply visit https://t.co/uJFqD4yTlF __ https:/_
203,RT @DonaldJTrumpJr: Last chance #Wisconsin: Find your polling location for todays primary &amp; go vote! Visit https://t.co/LC20hcigoQ ____ #T_
204,RT @EricTrump: #Wisconsin: To find your voting location visit https://t.co/9VgGcAJDkK #MakeAmericaGreatAgain  #TrumpTrain ___լ_լ______ https:/_
204,RT @EricTrump: Debate ready!!! @realDonaldTrump #MakeAmericaGreatAgain #TrumpTrain https://t.co/qE6suiO315
205,#VoteTrump2016 &amp; together we will #MakeAmericaGreatAgain! THANK YOU for your support! https://t.co/bziqUSHnbi
205,Good morning Wisconsin! The polls are now open! #VoteTrump today &amp; we will MakeAmericaGreatAgain! https://t.co/cXvX5SCF3c
206,"Leaving Superior, Wisconsin now. Thank you! #Trump2016 #WIPrimary
https://t.co/AoTBAQgcZr https://t.co/2C4HEwrTQF"
206,"Thank you- Appleton, Wisconsin!
#WIPrimary #Trump2016
https://t.co/XkbTWHpEvy https://t.co/klUNUV2J5S"
206,"Just departing La Crosse, Wisconsin. Thank you! #Trump2016 #WIPrimary
https://t.co/xk2cVAz0eY https://t.co/7umXgUjEzi"
206,"A great night in West Allis, Wisconsin! Thank you! #VoteTrumpWI #WIPrimary
https://t.co/4x9gw1RhWS https://t.co/syGyqtOebs"
206,Thank you! #Trump2016 #WIPrimary https://t.co/alx0AY6E8J
207,"I will be interviewed in a town hall format on @FoxNews with @seanhannity at 10pmE. Enjoy!
#MakeAmericaGreatAgain #Trump2016"
207,"I am on @FoxNews with @greta doing a town hall, from Wisconsin- now! Enjoy!
#MakeAmericaGreatAgain #Trump2016"
208,"Thank you- Appleton, Wisconsin!
#WIPrimary #Trump2016
https://t.co/XkbTWHpEvy https://t.co/klUNUV2J5S"
208,"My new radio ad, airing today in Wisconsin! See you soon!
#WIPrimary #Trump2016
https://t.co/iEbcYqyk3i"
209,"""@nedbello: @realDonaldTrump Your Doing GREAT!""  Thanks."
209,"""@Kathe56Kat: @realDonaldTrump please be careful""  Thank you!"
209,"""@nellalda: @realDonaldTrump We stand by Trump 100%""  Thank you!"
209,"""@guthrie_kelley: @realDonaldTrump AMEN. Thank you Trump"""
210,"For all of todays voters please remember that I am the only candidate that is self funding my campaign, I am not bought and paid for!"
210,Rubio is totally owned by the lobbyists and special interests. A lightweight senator with the worst voting record in Senate. Lazy!
210,"Remember that I am self-funding my campaign. Hillary, Jeb and the rest are spending special interest and lobbyist money.100% CONTROLLED"
210,"Remember, I am the only candidate who is self-funding. While I am given little credit for this by the voters, I am not bought like others!"
210,"By self-funding my campaign, I am not controlled by my donors, special interests or lobbyists. I am only working for the people of the U.S.!"
210,I۪m self-funding and I am going to take care of the people  not the special interests and insurance companies like the other candidates.
210,"RT @seanhannity: I۪m not controlled by special interests and lobbyists and donors. I don۪t need any money, I۪m using my own money.۝ - @rea_"
210,"Remember, I am self-funding my campaign, the only one in either party. Im not controlled by lobbyists or special interests-only the U.S.A.!"
210,I am self-funding my campaign and am therefore not controlled by the lobbyists and special interests like lightweight Rubio or Ted Cruz!
210,"Remember, I am the only one who is self-funding my campaign. All of the other candidates are bought and paid for by special interests!"
210,I am the only candidate (in many years) who is self-funding his campaign. Lobbyists and $ interests totally control all other candidates!
211,".@jessebwatters- Watching your show from Arizona where we just had a big rally. It is fantastic- everybody loves it!
#MakeAmericaGreatAgain"
211,".@jessebwatters- watching your show from Arizona where we just had a big rally. It is fantastic- everybody loves it!
#MakeAmericaGreatAgain"
212,"Failed Presidential Candidate Mitt Romney was campaigning with John Kasich &amp; Marco Rubio, and now he is endorsing Ted Cruz. 1/2"
212,"Failed presidential candidate Mitt Romney, the man who ""choked"" and let us all down, is now endorsing Lyin Ted Cruz. This is good for me!"
213,What is our President doing? https://t.co/8p0A80kaaX
213,Is this what we want for a President? https://t.co/2yYy6Nyta9
214,"Please remember, I am the ONLY candidate who is self-funding his campaign. Kasich, Rubio and Cruz are all bought and paid for by lobbyists!"
214,"For all of todays voters please remember that I am the only candidate that is self funding my campaign, I am not bought and paid for!"
214,"Remember, I am the only one who is self-funding my campaign. All of the other candidates are bought and paid for by special interests!"
214,I am the only candidate (in many years) who is self-funding his campaign. Lobbyists and $ interests totally control all other candidates!
215,RT @RSBNetwork: LIVE Stream now: Donald Trump press conference #TrumpTrain #Trump2016 https://t.co/s7WgNXR27A
215,"RT @RSBNetwork: LIVE Stream: Donald Trump about to speak in Boca Raton, FL. Protesters already before Trump speaks. #TrumpTrain

https://t_"
216,Absentee Governor Kasich voted for NAFTA and NAFTA devastated Ohio - a disaster from which it never recovered. Kasich is good for Mexico!
216,"Ohio Gov.Kasich voted for NAFTA, from which Ohio has never recovered. Now he wants TPP, which will be even worse. Ohio steel and coal dying!"
217,The last person that Hillary or Bernie want to run against is Donald Trump --- and that is fact!
217,The last person corrupt Hillary Clinton wants to run against is Donald J. Trump. Ill end up beating her in every state. New Fox Poll-Trump!
218,"The rally in Cincinnati is ON. Media put out false reports that it was cancelled!
#MakeAmericaGreatAgain #Trump2016"
218,The rally in Cincinnati is ON. Media put out false reports that it was cancelled. Will be great - love you Ohio!
219,https://t.co/SmTkLPiBYD
219,https://t.co/T5JBFXOz3F
219,True! https://t.co/v3Y6exaQGY
219,https://t.co/ZQ0osiFEJQ
219,True! https://t.co/zuI0QYYCaQ
219,Great! https://t.co/Je440dDZbs
219,True! https://t.co/sEdzvjuHgY
219,Great! https://t.co/oJ6sqHB3MA
219,True. https://t.co/kbdTazxEZG
219,Great! https://t.co/FFzhWLUfzF
219,https://t.co/I0WvO8tuGw
220,Im on Bill @oreillyfactor tonight at 8 PM. It will be another lively interview about how to #MakeAmericaGreatAgain!
220,I will be on @SeanHannity tonight at 10pmE talking about my new book #CrippledAmerica and much more! #MakeAmericaGreatAgain #Trump2016
220,I will be giving a lengthy interview to @andersoncooper tonight at 8pmE from Florida. Watch on @CNN! #MakeAmericaGreatAgain #Trump2016
221,"Phony Club For Growth tried to shake me down for one million dollars, &amp; is now putting out nasty negative ads on me. They are total losers!"
221,Club for Growth is the group that came to my office seeking $1 million dollars. I told them no and now they are doing negative ads.
221,"Phony Club For Growth tried to shake me down for one millions dollars, and is now putting out nasty negative ads on me.They are total losers"
222,"Michigan, Mississippi, Idaho &amp; Hawaii: Get out to VOTE and join the movement today! Video: https://t.co/fJw8Ax7E8P https://t.co/ZDbarevYAc"
222,"""@EricTrump: Wishing our father tremendous luck in Michigan, Mississippi, Idaho &amp; Hawaii today! Amazing father! https://t.co/cYpx4eC9W @Q"""
223,"New ad concerning lightweight Senator Marco Rubio:
https://t.co/cNe0skpB5i"
223,New ad concerning lightweight Senator Marco Rubio: https://t.co/0S51FXoYOl
224,I will be interviewed on @FaceTheNation this morning. Enjoy!  @jdickerson
224,Thank you to @jdickerson and @FaceTheNation for a very fair and professional interview this morning. No wonder you are #1 in the ratings!
225,"RT @EricTrump: Friends: Remember to VOTE tomorrow if you live in Louisiana, Maine, Kentucky or Kansas!  ____#MakeAmericaGreatAgain https://_"
225,"RT @DonaldJTrumpJr: If you live in Louisiana, Maine, Kentucky or Kansas remember to vote today! Together lets #MakeAmericaGreatAgain__ htt_"
226,I would love to be at the Cadillac World Golf Championship @TrumpDoral in Miami- but even more so in Orlando with the #TrumpTrain!
226,Go to Trump Doral in Miami and watch the World Golf Championship! On NOW!
226,"I will be at the Cadillac World Golf Championship @TrumpDoral in Miami tomorrow! Rory, Phil, Bubba, Adam, and Dustin all at the top!"
227,Why would the people of Florida vote for Marco Rubio when he defrauded them by agreeing to represent them as their Senator and then quit!
227,"Why would the great people of Florida vote for a guy who, as a Senator, never even shows up to vote - worst record. Marco Rubio is a joke!"
228,#Trump2016 #TrumpInstagram: https://t.co/tzHtny48nQ https://t.co/BpKZcISeKi
228,Thank you! #Trump2016 https://t.co/tcyun7Mffy
229,I am self funding my campaign so I do not owe anything to lobbyists &amp; special interests. https://t.co/QYcedgsoV3 https://t.co/5f7zFDiVsN
229,"I am self funding my campaign and only work for YOU, the American people!
#Trump2016 Video: https://t.co/8hDC0YUobe https://t.co/o0EB479uEF"
229,"I am self funding my campaign &amp; dont owe anybody anything! I only owe it to the American people! #Trump2016
Watch: https://t.co/fUzX92RYIm"
229,I۪m self funding my campaign but lobbyists &amp; special interests for Jeb &amp; others are starting to do big adsdesperate! Don۪t believe them.
230,"My sons, Don and Eric, are on @foxandfriends now 7:35. Great kids, enjoy!"
230,"My two wonderful sons, Don and Eric, will be on @foxandfriends at 7:02 - now! Enjoy."
231,"THANK YOU NEVADA! WE WILL MAKE AMERICA SAFE &amp; GREAT AGAIN!
https://t.co/ClAnLIg0AD https://t.co/zVvyVCIaD4"
231,THANK YOU Arkansas! Get out &amp; #VoteTrump on Tuesday. We will MAKE AMERICA SAFE &amp; GREAT AGAIN! https://t.co/evoiSpn8PX
231,"THANK YOU ALABAMA! 32,000 supporters tonight. Get out &amp; VOTE on Tuesday! WE WILL MAKE AMERICA GREAT AGAIN! https://t.co/rOkldN7dat"
232,"While I hear the Koch brothers are in big financial trouble (oil), word is they have chosen little Marco Rubio, the lightweight from Florida"
232,"Little Marco Rubio, the lightweight no show Senator from Florida is just another Washington politician. https://t.co/NsLrHrqjdx"
232,Little Marco Rubio is just another Washington D.C. politician that is all talk and no action. #RobotRubio https://t.co/HJWJeoZn4o
232,"Little Marco Rubio, the lightweight no show Senator from Florida, is set to be the ""puppet"" of the special interest Koch brothers. WATCH!"
233,"""@TheLongShotzz: @realDonaldTrump @FoxNews @tperkins Trump wins"""
233,"""@joshdronzek  @realDonaldTrump @Macys GO TRUMP"""
233,"""@tiarardis: @FoxNews @realDonaldTrump @JudgeJeanine GO TRUMP"""
234,"""@NeilTurner_: https://t.co/uvn95NB6M0 Youre the only candidate we can trust, other candidates are controlled by their donors! #VoteTrump"""
234,"""@NeilTurner_: @realDonaldTrump Theres only one real candidate, and its you! Donors control the other candidates! #VoteTrump"" Thank you."
235,"Lightweight Marco Rubio was working hard last night. The problem is, he is a choker, and once a choker, always a chocker! Mr. Meltdown."
235,"Lightweight Marco Rubio was working hard last night. The problem is, he is a choker, and once a choker, always a choker! Mr. Meltdown."
236,"Join us in Sparks, Nevada today!
#NevadaCaucus #VoteTrumpNV
https://t.co/5DyhPftng9"
236,"THANK YOU LAS VEGAS, NEVADA!
#NevadaCaucus #VoteTrumpNV
https://t.co/cZlNRrFtW3 https://t.co/scdxT24Dye"
236,"Thank you Sparks, Nevada!
#VoteTrumpNV

#NevadaCaucus Finder:
https://t.co/Ryp3DwNe0u

https://t.co/n74lmDoRQO https://t.co/sO5h9LmIMg"
237,"RT @EricTrump: Nevada we are on our way! #VoteTrumpNV #Trump2016
Caucus locator: https://t.co/r8ijPnCsmO https://t.co/kNhQcETaTV"
237,"RT @EricTrump: Nevada remember you can ""Vote and Go"" - walk in vote and walk out!
Caucus locator: https://t.co/r8ijPnCsmO #TrumpLV https:/_"
238,"Great poll! Thank you North Carolina!
#VoteTrumpNC on 3/15!
Trump 36%
Cruz 18%
Rubio 18%
Carson 10%
Kasich 7%
Via @SurveyUSA"
238,"Thank you Michigan! #VoteTrumpMI
Trump 35%
Kasich 17%
Cruz 12%
Rubio 12%
Carson 9%
Via: ARG"
238,"Thank you Illinois! Great news! #VoteTrumpIL on 3/15!
Trump 28%
Cruz 15%
Rubio 14%
Kasich 13%
Bush 8%
Carson 6%
Simon Poll/SIU"
239,"WOW! Thank you Massachusetts! See you soon. #VoteTrumpMA
https://t.co/mNbDUPrEeh"
239,"Thank you! #VoteTrump
https://t.co/g7eeySMUdl"
240,"""@EricTrump: Nevada we are on our way! #VoteTrumpNV #Trump2016 Caucus locator: https://t.co/aUSzSnOzlm https://t.co/bCRelzywxk"""
240,"RT @EricTrump: Nevada we are on our way! #VoteTrumpNV #Trump2016
Caucus locator: https://t.co/r8ijPnCsmO https://t.co/kNhQcETaTV"
241,"""@CarrollKuykend2: This veteran just voted @realDonaldTrump in the SC primary, lets make America great again!"""
241,"""@burgettn: @AB1132 @realDonaldTrump its the only way we can make America great again."""
242,"South Carolina voters have the future of our country in their hands. Vote now (today), and MAKE AMERICA GREAT AGAIN!"
242,"I will be in South Carolina all week. Saturday is BIG, BIG, BIG! Get out and vote - MAKE AMERICA GREAT AGAIN"
243,Thank you South Carolina! #Trump2016 https://t.co/DDK89IcmxX
243,"Thank you, South Carolina! #MakeAmericaGreatAgain #Trump2016 https://t.co/pIDqnY4IL3"
243,"A great night in Raleigh, North Carolina! THANK YOU! #Trump2016 https://t.co/oouSXAe267"
243,"Join us Saturday night- for the South Carolina Primary Watch Party!
#SCPrimary #Trump2016 https://t.co/AqRhLydI0u"
243,"Join us tomorrow night in Charleston, South Carolina! #SCPrimary #Trump2016 https://t.co/VauoRmgcVz"
243,"Join us tomorrow in Kiawah, South Carolina! #SCPrimary #VoteTrumpSC
#Trump2016
https://t.co/pG868uImBb"
244,I love being in South Carolina. We are leading big in all of the State polls - Saturday is a BIG day. MAKE AMERICA GREAT AGAIN!
244,"I will be in South Carolina all week. Saturday is BIG, BIG, BIG! Get out and vote - MAKE AMERICA GREAT AGAIN"
245,"""@Bonfiredesigns: Standing with @realDonaldTrump as he defends our sailors and military and Americans in the USA https://t.co/YKvKNsZmih"""
245,"""@Bonfiredesigns: @StellaDean Lets Get United In America With @realDonaldTrump https://t.co/a04Hne16Gp"""
246,Watch my interview with @ericbolling on @FoxNews today at 11:30AM ET
246,Watch Cashin In with @ericbolling this morning at 11:30 A.M. on @FoxNews - will be a great show!
247,Just got back from Iowa. Fantastic evening with truly fabulous people. Will be back again soon. Thanks!
247,Just got back from South Carolina. Going to Alabama tomorrow!
247,Just got back from Tampa. It was an amazing evening with an even more amazing crowd - fantastic people! Will be in South Carolina tomorrow.
248,"Join me tomorrow in Plymouth, New Hampshire! #FITN #NHPrimary
https://t.co/zQscD1mCwM"
248,"Thank you- Plymouth, New Hampshire! #FITN #NHPrimary https://t.co/1hzn6iZIEw"
248,"Thank you, New Hampshire! #FITN https://t.co/uZItWkqQZa"
248,"Thank you, New Hampshire!
#FITN #NHPrimary #VoteTrumpNH
Voting questions? https://t.co/BmZyKQOZJJ https://t.co/1tZfqVETrX"
248,"Thank you, New Hampshire! Departing with my amazing family now! #FITN #NHPrimary
https://t.co/rbFfcq8gQq https://t.co/73aoZk8uMG"
248,"Thank you, New Hampshire! #FITN
#Trump2016 #NHPolitics https://t.co/3FkMZpaEdR"
249,"You can find your polling locations at:
https://t.co/BmZyKQOZJJ #FITN #NHPrimary #VoteTrumpNH https://t.co/8lREIqhIuN"
249,"Thank you, New Hampshire!
#FITN #NHPrimary #VoteTrumpNH
Voting questions? https://t.co/BmZyKQOZJJ https://t.co/1tZfqVETrX"
249,"#VoteTrumpNH #NHPrimary #FITN
https://t.co/p4XCxNkXQO"
250,No-one has done more for people with disabilities than me. I have spent many millions of dollars to help out-and am happy to have done so!
250,Virtually no-one has spent more money in helping the  American people with disabilities than me. Will discuss today at my speech in Sarasota
251,Jeb Bush is desperate - strongly in favor of #CommonCore and very weak on illegal immigration.
251,"Jeb Bush is weak on illegal immigration, in favor of common core, bad on womens health issues and thinks the Iraq war was a good thing."
252,"Thank you- Plymouth, New Hampshire! #FITN #NHPrimary https://t.co/1hzn6iZIEw"
252,"Thank you for your support at this mornings Town Hall- in Salem, New Hampshire. #FITN #NHPrimary https://t.co/4m6dabtxCV"
253,"We are going to have a big event at the Verizon Wireless Arena in Manchester, New Hampshire! 5K+! Join us tomorrow: https://t.co/HVfhtIPcIp"
253,"Join us Monday, February 8th @ the Verizon Wireless Arena in Manchester, New Hampshire! #FITN #NHPolitics #Trump2016 https://t.co/HVfhtJ6O6Z"
253,"Thank you, New Hampshire! #FITN
#Trump2016 #NHPolitics https://t.co/3FkMZpaEdR"
253,"Come join us at the Verizon Wireless Center- Manchester, New Hampshire on 2/8! Register now: https://t.co/xK5HYX226k https://t.co/zjRpnoV2ih"
254,I will be on State of the Union @CNN with @jaketapper at 9am. Enjoy!
254,I will be doing a major sit down interview on State of the Union With Jake Tapper at 9:00 A.M. on @CNN. Enjoy!
255,"""@ABCPolitics: .@realDonaldTrump led in @twitter conversation during the #GOPDebate.  https://t.co/ZuMwroT8dl"""
255,"""@ABCPolitics: .@realDonaldTrump dominating @Google searches throughout #GPLFers.  https://t.co/IF35C2jcon"""
256,Just landed in New Hampshire - a very exciting morning planned!
256,I love New Hampshire - will be an exciting evening!
257,Going to New Hampshire in a little while. Big crowds! #MakeAmericaGreatAgain!
257,"Heading to South Carolina, really big crowd! Will be back in New Hampshire tomorrow.
#MakeAmericaGreatAgain"
257,I will be on @Morning_Joe live from New Hampshire tomorrow at 7am. #Trump2016 #MakeAmericaGreatAgain
258,Going to New Hampshire in a little while. Big crowds! #MakeAmericaGreatAgain!
258,Such great support in New Hampshire. So many people are working so hard to #MakeAmericaGreatAgain!
258,"""@CFT1 @realDonaldTrump doing a great job in New Hampshire today ! #MakeAmericaGreatAgain"""
259,"This is the Cruz voter violation certificate sent to everyone, a misdemeanor at minimum. https://t.co/tMav17UGkf"
259,".@oreillyfactor @KarlRove- as per the show, an even more serious Cruz charge is the fraudulent voter violation certificate sent to everyone."
260,"#IACaucus #CaucusForTrump
#iCaucused #iVoted
https://t.co/jSYl2IYjPO"
260,"The time to caucus is approaching! #CaucusForTrump #IACaucus
#iCaucused #iVoted
https://t.co/fxqBAKeO9Z https://t.co/zk9ivu3M5r"
260,"#IowaCaucus #CaucusForTrump
https://t.co/fxqBAKeO9Z https://t.co/F0zXXegeoY"
261,"MAKE AMERICA GREAT AGAIN!
#IACaucus #CaucusForTrump
https://t.co/nU39QHzxxX https://t.co/IrrzLCa2ev"
261,"It is time to take back our country- and MAKE AMERICA GREAT AGAIN!
#CaucusForTrump Video: https://t.co/y9Fa8Ut6IP https://t.co/bJ6a0t9Pv2"
262,".@bobvanderplaats is a total phony and dishonest guy. Asked me for expensive hotel rooms, free (and more). I said pay and he endorsed Cruz!"
262,".@bobvanderplaats is a total phony and con man. When I wouldnt give him free hotel rooms and much more, he endorsed Cruz. @foxandfriends"
263,".@bobvanderplaats begged me to do an event while asking organizers for $100,000 for himselfa bad guy!"
263,".@bobvanderplaats asked me to do an event. The people holding the event called me to say he wanted $100,000 for himself.Phony @foxandfriends"
264,"""@BradCross4: @Drudge_Report_ @realDonaldTrump https://t.co/Ur1qgG291Z"""
264,RT @Drudge_Report_: #TRUMP: End #gunfree zones on #military bases... @realDonaldTrump http://t.co/qjsYM5Jl4m
265,"""Minorities Line Up Behind Donald Trump"" #Trump2016
https://t.co/ClcvOgWOMy"
265,"""Minorities line up behind.....Donald Trump"" #Trump2016 #MakeAmericaGreatAgain https://t.co/cEMKihLZbK https://t.co/SxuutW2onm"
266,Should I do the #GOPdebate? https://t.co/cjTywwIl85
266,Via @Slate: Who won the #GOPDebate? https://t.co/YHsCQpG63v
266,Drudge Poll on who won the 3rd #GOPDebate. Thank you! https://t.co/lCdolIJMsL
267,A very big poll is coming out at 6 PM in New Hampshire. Will be very interested in the results.
267,Just arrived in New Hampshire. Another packed venue! Will be fun.
267,Just landed in New Hampshire. Will be at the venue shortly. #FITN
268,Leaving now for Tennessee. Big crowd!
268,Leaving now for New Hampshire. Big crowd- looking forward to it! #FITN
269,I will be on @wolfblitzer for a @CNNSitRoom interview today. Please join us 5PM ET.
269,I will be on The Situation Room with @wolfblitzer from 5-7pm est on CNN
269,I will be on @CNNSitRoom with @wolfblitzer from 5-7pm est. on @CNN.
270,"""@NeilTurner_: @realDonaldTrump https://t.co/uvn95NSIaA Its time we take America back! No more puppet presidents! #VoteTrump"" So true!"
270,"""@NeilTurner_: @realDonaldTrump https://t.co/uvn95NB6M0 With your help we can #MakeAmericaGreatAgain! #VoteTrump"""
271,"""@keksec_org: @realDonaldTrump I truly believe you are the best #MakeAmericaGreatAgain""  Thank you so much!"
271,"""@burgettn: @AB1132 @realDonaldTrump its the only way we can make America great again."""
271,"""@Hopeisalive66: We need a REAL change. @realDonaldTrump you are the only1who can stand up&amp; #MakeAmericaGreatAgain."
271,"""@Women4Trump: @mauigirl56 @realDonaldTrump  We shall see. All I know is The Donald is the only one who can #MakeAmericaGreatAgain!!!!!"""
271,"""@deacon6375: @realDonaldTrump i honestly believe you are the only one who can make #AmericaGreatAgain."
272,"""@noamscheiber: Dow down almost 2000 pts since start of year, but still outperforming Wall Streets investment in Jeb."
272,"""@noamscheiber: Dow down almost 2000 pts since start of year, but still outperforming Wall Streets investment in Jeb. JEB wants Common Core"
273,"Just got back from Iowa, great people!"
273,"Just got back from New Hampshire. Amazing people, we all had a great time together!"
273,Just got back from Iowa. Fantastic evening with truly fabulous people. Will be back again soon. Thanks!
273,Just got back from Iowa - had a great time with amazing people. Will be back soon!
273,"Iowa was amazing today. Great crowd, great people. Thanks, will be back soon!"
273,"Just got back from New Hampshire. Great crowd, great people! Will be back soon!"
273,Just got back from Georgia. The crowds and love for U.S. was so amazing! We all had a great day together - will be back soon!
273,The crowd in South Carolina was amazing. We set records and had a great time. Will be back soon.
274,Dont forget to watch The Tonight Show with the wonderful @jimmyfallon at 11:30 P.M. You will not be disappointed!  @NBC
274,I will be on The Tonight Show with Jimmy Fallon tonight at 11:30. Should be fun! @jimmyfallon
275,Face The Nations interview of me was the highest rated show that they have had in 15 years. Congratulations and WOW!  @CBSNews @jdickerson
275,Congratulations to @jdickerson of Face the Nation on his highest ratings in 15 years. 4.6 million people watched my interview! Thank you!
276,.@mercedesschlapp thank you so much for your kind words on television -- fantastic job and greatly appreciated!
276,Thank you Michael Harrison @Talkersmagazine for your kind words - greatly appreciated!
277,"On my way to Charleston/Mount Pleasant, South Carolina. Big crowd. Look forward to it! #USSYorktown https://t.co/1Z9Z4uDWaf"
277,On my way to South Carolina. Big Crowd--- look forward to it!
278,Weak &amp; ineffective @JebBush is doing ads where he shows his statement in the debate but not my response. False advertising!
279,I have an idea for @JebBush whose campaign is a disaster. Try using your last name and dont be ashamed of it!
279,I have an idea for @JebBush whose campaign is a disaster. Try using your last name &amp; don۪t be ashamed of it!
280,"HAPPY BIRTHDAY to my son, @EricTrump! Very proud of you!
https://t.co/ZHMKIqnUwL https://t.co/IJzW2NDJyA"
280,"HAPPY BIRTHDAY to my son, @DonaldJTrumpJr! Very proud of you! #TBT https://t.co/ULerCEOCGX https://t.co/nbxPVdarJM"
281,RT @greta: @realDonaldTrump on @seanhannity tonight at 10pm - dont miss it!
281,"""@kristopheryan11: @realDonaldTrump mr trump you were excellent on @seanhannity tonight""  Thank you!"
282,"""@pearl_brendan: @dphilbs if @realDonaldTrump doesnt win, Im leaving this country #Trump4President"""
282,"""@RubinsteinNel: @realDonaldTrump @pearl_brendan @dphilbs If Trump doesnt win, we may not be able to recuperate America."""
283,"""@SalRiccobono: @realDonaldTrump @troyconway Donald get big business back and# MAKE AMERICA GREAT AGAIN FOR 2016"""
283,"""@dboiarsky: @realDonaldTrump MAKE AMERICA GREAT AGAIN, DT! _ԍ"""
284,Great rally last night in Massachusetts. 2000 people at a house - must be a record! Unbelievable spirit to MAKE AMERICA GREAT AGAIN.
284,"The rally in Lowell, Massachusetts, was amazing. 10,000 people going wild. MAKE AMERICA GREAT AGAIN!"
284,Made a speech in Arkansas last night before a record GOP crowd. Great spirit and amazing people. MAKE AMERICA GREAT AGAIN!
285,"Thank you #Biloxi, #Mississippi! Remember this night &amp; spread the word to get out &amp; #VoteTrump2016! https://t.co/hfYdkY5DKq"
